name,cpu_milli,memory_mib,num_gpu,gpu_milli,gpu_spec,qos,pod_phase,creation_time,deletion_time,scheduled_time
openb-pod-2227,12500,57344,0,0,-1.0,1,Running,10804257,10804951,10804259.0
openb-pod-2230,12500,57344,0,0,-1.0,1,Running,10804591,10804968,10804594.0
openb-pod-2235,12500,57344,0,0,-1.0,1,Running,10805350,10806960,10805354.0
openb-pod-2236,12500,57344,0,0,-1.0,1,Running,10805404,10807249,10805406.0
openb-pod-2238,15400,51200,0,0,-1.0,1,Running,10806834,10806967,10806870.0
openb-pod-2239,15400,51200,0,0,-1.0,1,Running,10806836,10806962,10806873.0
openb-pod-2240,15400,51200,0,0,-1.0,1,Running,10806836,10806961,10806873.0
openb-pod-2244,12500,57344,0,0,-1.0,1,Running,10807358,10809556,10807360.0
openb-pod-2245,12500,57344,0,0,-1.0,1,Running,10807359,10815199,10807363.0
openb-pod-2246,15400,51200,0,0,-1.0,1,Running,10807447,10810169,10807484.0
openb-pod-2247,15400,51200,0,0,-1.0,1,Running,10807496,10809602,10807499.0
openb-pod-2248,15400,51200,0,0,-1.0,1,Running,10807499,10809556,10807503.0
openb-pod-2252,12500,57344,0,0,-1.0,1,Running,10809040,10809428,10809042.0
openb-pod-2253,12500,57344,0,0,-1.0,1,Running,10809050,10809379,10809053.0
openb-pod-2254,12500,57344,0,0,-1.0,1,Running,10809054,10809333,10809058.0
openb-pod-2280,32000,49152,0,0,-1.0,2,Running,10821883,10822031,10821886.0
openb-pod-2281,32000,49152,0,0,-1.0,2,Running,10821883,10822032,10821886.0
openb-pod-2284,32000,49152,0,0,-1.0,2,Running,10823176,10823326,10823179.0
openb-pod-2285,32000,49152,0,0,-1.0,2,Running,10823176,10823355,10823184.0
openb-pod-2309,32000,49152,0,0,-1.0,2,Running,10845353,10845504,10845358.0
openb-pod-2312,32000,49152,0,0,-1.0,2,Running,10846033,10846183,10846037.0
openb-pod-2314,32000,49152,0,0,-1.0,2,Running,10846607,10846756,10846612.0
openb-pod-2323,8000,30517,0,0,-1.0,2,Running,10856034,10884557,10856034.0
openb-pod-2341,12000,24576,0,0,-1.0,1,Succeeded,10865134,10865736,10865134.0
openb-pod-2359,32000,49152,0,0,-1.0,2,Running,10869074,10869229,10869076.0
openb-pod-2362,32000,49152,0,0,-1.0,2,Running,10869964,10870116,10869967.0
openb-pod-2367,32000,49152,0,0,-1.0,2,Running,10870575,10870754,10870580.0
openb-pod-2389,15400,51200,0,0,-1.0,1,Running,10881133,10882055,10881136.0
openb-pod-2394,15400,51200,0,0,-1.0,1,Running,10883108,10883524,10883110.0
openb-pod-2395,15400,51200,0,0,-1.0,1,Running,10883153,10883228,10883155.0
openb-pod-2397,12500,57344,0,0,-1.0,1,Running,10883842,10884276,10883881.0
openb-pod-2398,12500,57344,0,0,-1.0,1,Running,10884040,10884579,10884073.0
openb-pod-2401,12500,57344,0,0,-1.0,1,Running,10886109,10886905,10886144.0
openb-pod-2402,15400,51200,0,0,-1.0,1,Running,10886314,10886721,10886348.0
openb-pod-2403,15400,51200,0,0,-1.0,1,Running,10886379,10886522,10886414.0
openb-pod-2404,15400,51200,0,0,-1.0,1,Running,10886381,10886522,10886414.0
openb-pod-2405,15400,51200,0,0,-1.0,1,Running,10886384,10886521,10886419.0
openb-pod-2406,15400,51200,0,0,-1.0,1,Running,10887923,10888278,10887960.0
openb-pod-2407,15400,51200,0,0,-1.0,1,Running,10887978,10888403,10888014.0
openb-pod-2414,8000,30517,0,0,-1.0,2,Running,10889885,10894827,10889886.0
openb-pod-2425,32000,49152,0,0,-1.0,2,Running,10894153,10894307,10894156.0
openb-pod-2426,32000,49152,0,0,-1.0,2,Running,10894155,10894306,10894160.0
openb-pod-2429,12500,57344,0,0,-1.0,1,Running,10896562,10897091,10896564.0
openb-pod-2430,12500,57344,0,0,-1.0,1,Running,10896576,10897116,10896578.0
openb-pod-2431,12500,57344,0,0,-1.0,1,Running,10896664,10897303,10896698.0
openb-pod-2432,12500,57344,0,0,-1.0,1,Running,10896712,10897062,10896747.0
openb-pod-2476,32000,49152,0,0,-1.0,2,Running,10916574,10916726,10916580.0
openb-pod-2477,32000,49152,0,0,-1.0,2,Running,10917730,10917883,10917732.0
openb-pod-2478,32000,49152,0,0,-1.0,2,Running,10917730,10917882,10917732.0
openb-pod-2510,16000,31250,0,0,-1.0,1,Running,10941267,10941392,10941271.0
openb-pod-2511,8000,30517,0,0,-1.0,2,Running,10942439,10968966,10942439.0
openb-pod-2512,8000,30517,0,0,-1.0,2,Running,10942464,10968965,10942464.0
openb-pod-2513,8000,30517,0,0,-1.0,2,Running,10942465,10968958,10942465.0
openb-pod-2521,8000,15625,0,0,-1.0,1,Running,10945540,10945716,10945542.0
openb-pod-2526,15400,51200,0,0,-1.0,1,Running,10946423,10950397,10946425.0
openb-pod-2542,15400,51200,0,0,-1.0,1,Running,10950677,10950850,10950711.0
openb-pod-2552,12500,57344,0,0,-1.0,1,Running,10952090,10953240,10952092.0
openb-pod-2576,15400,51200,0,0,-1.0,1,Running,10960838,10962412,10960841.0
openb-pod-2584,15400,51200,0,0,-1.0,1,Running,10963193,10963268,10963195.0
openb-pod-2585,12500,57344,0,0,-1.0,1,Running,10963412,10964161,10963414.0
openb-pod-2586,12500,57344,0,0,-1.0,1,Running,10963416,10964198,10963450.0
openb-pod-2587,32000,49152,0,0,-1.0,2,Running,10963495,10963676,10963497.0
openb-pod-2588,12500,57344,0,0,-1.0,1,Running,10963811,10963950,10963815.0
openb-pod-2593,32000,49152,0,0,-1.0,2,Running,10965221,10965367,10965224.0
openb-pod-2594,32000,49152,0,0,-1.0,2,Running,10965222,10965395,10965224.0
openb-pod-2595,32000,49152,0,0,-1.0,2,Running,10965222,10965367,10965227.0
openb-pod-2597,12500,57344,0,0,-1.0,1,Running,10966202,10966828,10966237.0
openb-pod-2608,11400,57344,0,0,-1.0,1,Running,10970041,10974118,10970043.0
openb-pod-2609,15400,51200,0,0,-1.0,1,Running,10970088,10976116,10970090.0
openb-pod-2614,12500,57344,0,0,-1.0,1,Running,10971827,10972394,10971829.0
openb-pod-2624,12500,57344,0,0,-1.0,1,Running,10975921,10976356,10975923.0
openb-pod-2625,12500,57344,0,0,-1.0,1,Running,10975928,10976355,10975965.0
openb-pod-2637,12500,57344,0,0,-1.0,1,Running,10979941,10983573,10979976.0
openb-pod-2638,12500,57344,0,0,-1.0,1,Running,10980122,10984296,10980156.0
openb-pod-2644,12500,57344,0,0,-1.0,1,Running,10983653,10984295,10983689.0
openb-pod-2645,12500,57344,0,0,-1.0,1,Running,10983660,10984493,10983662.0
openb-pod-2649,16500,51200,0,0,-1.0,1,Running,10984287,10984398,10984323.0
openb-pod-2650,12500,57344,0,0,-1.0,1,Running,10984910,10985839,10984944.0
openb-pod-2652,15400,51200,0,0,-1.0,1,Running,10985470,10990240,10985506.0
openb-pod-2654,12500,57344,0,0,-1.0,1,Running,10986953,10988386,10986955.0
openb-pod-2656,32000,49152,0,0,-1.0,2,Running,10987417,10987578,10987422.0
openb-pod-2658,32000,49152,0,0,-1.0,2,Running,10988062,10988217,10988066.0
openb-pod-2660,32000,49152,0,0,-1.0,2,Running,10988645,10988795,10988648.0
openb-pod-2662,15400,51200,0,0,-1.0,1,Running,10990959,11000138,10990961.0
openb-pod-2681,8000,16384,0,0,-1.0,1,Running,10999205,11091367,10999205.0
openb-pod-2682,8000,30517,0,0,-1.0,2,Running,11000032,11003798,11000032.0
openb-pod-2683,8000,30517,0,0,-1.0,2,Running,11000033,11003858,11000033.0
openb-pod-2684,8000,30517,0,0,-1.0,2,Running,11000039,11003796,11000039.0
openb-pod-2700,32000,49152,0,0,-1.0,2,Running,11010826,11010979,11010829.0
openb-pod-2701,32000,49152,0,0,-1.0,2,Running,11010827,11010979,11010829.0
openb-pod-2702,32000,49152,0,0,-1.0,2,Running,11010829,11010979,11010831.0
openb-pod-2711,32000,32768,0,0,-1.0,1,Succeeded,11020972,11024629,11020972.0
openb-pod-2719,8000,30517,0,0,-1.0,2,Running,11028837,11057777,11028837.0
openb-pod-2726,32000,49152,0,0,-1.0,2,Running,11034173,11034352,11034176.0
openb-pod-2734,32000,49152,0,0,-1.0,2,Running,11034748,11034902,11034751.0
openb-pod-2735,32000,49152,0,0,-1.0,2,Running,11034748,11034902,11034751.0
openb-pod-2761,12500,57344,0,0,-1.0,1,Running,11043221,11043506,11043223.0
openb-pod-2762,12500,57344,0,0,-1.0,1,Running,11043271,11043398,11043305.0
openb-pod-2797,32000,49152,0,0,-1.0,2,Running,11058612,11058768,11058615.0
openb-pod-2848,32000,49152,0,0,-1.0,2,Running,11081372,11081526,11081375.0
openb-pod-2849,32000,49152,0,0,-1.0,2,Running,11082525,11082676,11082531.0
openb-pod-2861,8000,8192,0,0,-1.0,1,Succeeded,11090372,11093996,11090372.0
openb-pod-2868,32000,49152,0,0,-1.0,2,Running,11104707,11104856,11104710.0
openb-pod-2869,32000,49152,0,0,-1.0,2,Running,11105858,11106005,11105862.0
openb-pod-2882,8000,30517,0,0,-1.0,2,Running,11115249,11137047,11115250.0
openb-pod-2883,8000,30517,0,0,-1.0,2,Running,11115261,11137050,11115261.0
openb-pod-2884,8000,30517,0,0,-1.0,2,Running,11115262,11137110,11115262.0
openb-pod-2903,32000,49152,0,0,-1.0,2,Running,11128032,11128185,11128034.0
openb-pod-2904,32000,49152,0,0,-1.0,2,Running,11128034,11128185,11128038.0
openb-pod-2906,32000,49152,0,0,-1.0,2,Running,11128729,11128910,11128734.0
openb-pod-2907,32000,49152,0,0,-1.0,2,Running,11128729,11128880,11128732.0
openb-pod-2908,32000,49152,0,0,-1.0,2,Running,11128729,11128879,11128732.0
openb-pod-2909,32000,49152,0,0,-1.0,2,Running,11128729,11128880,11128734.0
openb-pod-2910,32000,49152,0,0,-1.0,2,Running,11128730,11128879,11128733.0
openb-pod-2916,8000,61035,0,0,-1.0,2,Running,11132134,11135557,11132135.0
openb-pod-2947,32000,49152,0,0,-1.0,2,Running,11152092,11152245,11152099.0
openb-pod-2949,16000,32768,0,0,-1.0,2,Running,11152548,11152849,11152551.0
openb-pod-2950,32000,49152,0,0,-1.0,2,Running,11152679,11152821,11152681.0
openb-pod-2978,8000,30517,0,0,-1.0,2,Running,11172666,11175360,11172667.0
openb-pod-2979,8000,30517,0,0,-1.0,2,Running,11172672,11175359,11172672.0
openb-pod-2982,32000,49152,0,0,-1.0,2,Running,11174967,11175115,11174969.0
openb-pod-2983,32000,49152,0,0,-1.0,2,Running,11174967,11175115,11174969.0
openb-pod-2987,32000,49152,0,0,-1.0,2,Running,11175546,11175690,11175550.0
openb-pod-2988,32000,49152,0,0,-1.0,2,Running,11176114,11176294,11176117.0
openb-pod-2989,32000,49152,0,0,-1.0,2,Running,11176115,11176264,11176120.0
openb-pod-2990,32000,49152,0,0,-1.0,2,Running,11176116,11176264,11176122.0
openb-pod-2991,32000,49152,0,0,-1.0,2,Running,11176116,11176266,11176121.0
openb-pod-3011,32000,49152,0,0,-1.0,2,Running,11198291,11198441,11198295.0
openb-pod-3014,16000,32768,0,0,-1.0,2,Running,11199319,11199593,11199321.0
openb-pod-3015,32000,49152,0,0,-1.0,2,Running,11199447,11199593,11199455.0
openb-pod-3016,8000,30517,0,0,-1.0,2,Running,11201625,11222140,11201625.0
openb-pod-3017,8000,30517,0,0,-1.0,2,Running,11201627,11222141,11201627.0
openb-pod-3018,8000,30517,0,0,-1.0,2,Running,11201632,11222202,11201633.0
openb-pod-3019,8000,30517,0,0,-1.0,2,Running,11201635,11222148,11201635.0
openb-pod-3028,15400,51200,0,0,-1.0,1,Running,11208156,11213155,11208158.0
openb-pod-3034,15400,51200,0,0,-1.0,1,Running,11209495,11212074,11209529.0
openb-pod-3035,15400,51200,0,0,-1.0,1,Running,11209502,11211864,11209538.0
openb-pod-3036,15400,51200,0,0,-1.0,1,Running,11209507,11213399,11209543.0
openb-pod-3051,15400,51200,0,0,-1.0,1,Running,11213911,11219192,11213945.0
openb-pod-3053,15400,51200,0,0,-1.0,1,Running,11215029,11219765,11215065.0
openb-pod-3067,15400,51200,0,0,-1.0,1,Running,11220963,11226852,11220965.0
openb-pod-3068,32000,49152,0,0,-1.0,2,Running,11221621,11221774,11221624.0
openb-pod-3069,32000,49152,0,0,-1.0,2,Running,11221623,11221775,11221629.0
openb-pod-3071,32000,49152,0,0,-1.0,2,Running,11222207,11222385,11222215.0
openb-pod-3082,15400,51200,0,0,-1.0,1,Running,11224989,11225078,11225024.0
openb-pod-3097,12500,57344,0,0,-1.0,1,Running,11227994,11228793,11227996.0
openb-pod-3109,8000,30517,0,0,-1.0,2,Running,11229790,11239076,11229791.0
openb-pod-3116,16500,51200,0,0,-1.0,1,Running,11230918,11232574,11230921.0
openb-pod-3142,15400,51200,0,0,-1.0,1,Running,11236263,11236929,11236265.0
openb-pod-3152,12500,57344,0,0,-1.0,1,Running,11239659,11240582,11239661.0
openb-pod-3180,32000,49152,0,0,-1.0,2,Running,11244979,11245134,11244983.0
openb-pod-3188,32000,49152,0,0,-1.0,2,Running,11246156,11246312,11246161.0
openb-pod-3189,32000,49152,0,0,-1.0,2,Running,11246156,11246311,11246161.0
openb-pod-3190,32000,49152,0,0,-1.0,2,Running,11246157,11246342,11246166.0
openb-pod-3191,12500,57344,0,0,-1.0,1,Running,11246296,11246933,11246301.0
openb-pod-3192,15400,51200,0,0,-1.0,1,Running,11246303,11247691,11246340.0
openb-pod-3193,15400,51200,0,0,-1.0,1,Running,11246539,11247687,11246574.0
openb-pod-3196,12500,57344,0,0,-1.0,1,Running,11247446,11247897,11247479.0
openb-pod-3252,12500,57344,0,0,-1.0,1,Running,11259186,11260478,11259188.0
openb-pod-3256,12500,57344,0,0,-1.0,1,Running,11260464,11260599,11260466.0
openb-pod-3278,32000,49152,0,0,-1.0,2,Running,11269724,11269876,11269731.0
openb-pod-3279,32000,49152,0,0,-1.0,2,Running,11269724,11269876,11269731.0
openb-pod-3280,32000,49152,0,0,-1.0,2,Running,11269724,11269906,11269731.0
openb-pod-3323,8000,30517,0,0,-1.0,2,Running,11288071,11309105,11288072.0
openb-pod-3327,12500,57344,0,0,-1.0,1,Running,11289543,11290016,11289579.0
openb-pod-3330,12500,57344,0,0,-1.0,1,Running,11289692,11290017,11289729.0
openb-pod-3332,12500,57344,0,0,-1.0,1,Running,11289750,11290863,11289753.0
openb-pod-3340,32000,49152,0,0,-1.0,2,Running,11292087,11292240,11292091.0
openb-pod-3341,32000,49152,0,0,-1.0,2,Running,11292088,11292270,11292092.0
openb-pod-3344,32000,49152,0,0,-1.0,2,Running,11292666,11292845,11292673.0
openb-pod-3348,32000,49152,0,0,-1.0,2,Running,11293240,11293391,11293243.0
openb-pod-3368,8000,30517,0,0,-1.0,2,Running,11297812,11309100,11297813.0
openb-pod-3369,16500,51200,0,0,-1.0,1,Running,11298022,11299028,11298057.0
openb-pod-3372,16500,51200,0,0,-1.0,1,Running,11298308,11299184,11298342.0
openb-pod-3376,8000,30517,0,0,-1.0,2,Running,11299099,11299782,11299099.0
openb-pod-3394,8000,30517,0,0,-1.0,2,Running,11302283,11309160,11302283.0
openb-pod-3442,12500,57344,0,0,-1.0,1,Running,11311666,11312896,11311702.0
openb-pod-3444,12500,57344,0,0,-1.0,1,Running,11312135,11313046,11312168.0
openb-pod-3461,32000,49152,0,0,-1.0,2,Running,11315619,11315808,11315622.0
openb-pod-3462,32000,49152,0,0,-1.0,2,Running,11315620,11315808,11315624.0
openb-pod-3464,32000,49152,0,0,-1.0,2,Running,11316323,11316474,11316326.0
openb-pod-3466,15400,51200,0,0,-1.0,1,Running,11316517,11316644,11316519.0
openb-pod-3468,32000,49152,0,0,-1.0,2,Running,11317139,11317290,11317142.0
openb-pod-3469,15400,51200,0,0,-1.0,1,Running,11317435,11320294,11317470.0
openb-pod-3471,16500,51200,0,0,-1.0,1,Running,11318984,11320462,11318986.0
openb-pod-3472,8000,30517,0,0,-1.0,2,Running,11319495,11327259,11319495.0
openb-pod-3499,12500,57344,0,0,-1.0,1,Running,11328518,11329471,11328554.0
openb-pod-3500,16500,51200,0,0,-1.0,1,Running,11328655,11328742,11328657.0
openb-pod-3505,15400,51200,0,0,-1.0,1,Running,11330066,11332916,11330099.0
openb-pod-3506,15400,51200,0,0,-1.0,1,Running,11330194,11333082,11330231.0
openb-pod-3515,12500,57344,0,0,-1.0,1,Running,11333777,11334615,11333811.0
openb-pod-3516,12500,57344,0,0,-1.0,1,Running,11333783,11334566,11333816.0
openb-pod-3517,16500,51200,0,0,-1.0,1,Running,11333784,11334992,11333787.0
openb-pod-3519,12500,57344,0,0,-1.0,1,Running,11333839,11334615,11333841.0
openb-pod-3526,15400,51200,0,0,-1.0,1,Running,11335068,11335641,11335070.0
openb-pod-3531,12500,57344,0,0,-1.0,1,Running,11336520,11337331,11336525.0
openb-pod-3538,12500,57344,0,0,-1.0,1,Running,11338310,11338851,11338312.0
openb-pod-3543,12500,57344,0,0,-1.0,1,Running,11340147,11340283,11340183.0
openb-pod-3546,32000,49152,0,0,-1.0,2,Running,11340817,11341000,11340820.0
openb-pod-3547,32000,49152,0,0,-1.0,2,Running,11340817,11341000,11340821.0
openb-pod-3552,12500,57344,0,0,-1.0,1,Running,11342524,11343367,11342559.0
openb-pod-3553,12500,57344,0,0,-1.0,1,Running,11342609,11342717,11342612.0
openb-pod-3559,16500,51200,0,0,-1.0,1,Running,11345812,11348795,11345814.0
openb-pod-3560,10000,48828,0,0,-1.0,1,Running,11345865,11345949,11345867.0
openb-pod-3567,16500,51200,0,0,-1.0,1,Running,11346580,11347147,11346582.0
openb-pod-3595,32000,49152,0,0,-1.0,2,Running,11363738,11363979,11363741.0
openb-pod-3599,32000,49152,0,0,-1.0,2,Running,11364986,11365138,11364989.0
openb-pod-3613,8000,30517,0,0,-1.0,2,Running,11374453,11402846,11374453.0
openb-pod-3614,8000,30517,0,0,-1.0,2,Running,11374480,11402848,11374480.0
openb-pod-3615,8000,30517,0,0,-1.0,2,Running,11374484,11402848,11374486.0
openb-pod-3634,8000,30517,0,0,-1.0,2,Running,11380757,11402841,11380757.0
openb-pod-3636,15400,51200,0,0,-1.0,1,Running,11381329,11393579,11381331.0
openb-pod-3672,32000,49152,0,0,-1.0,2,Running,11387406,11387587,11387409.0
openb-pod-3674,32000,49152,0,0,-1.0,2,Running,11388228,11388379,11388231.0
openb-pod-3696,16500,51200,0,0,-1.0,1,Running,11397759,11400146,11397762.0
openb-pod-3706,15400,51200,0,0,-1.0,1,Running,11401602,11408714,11401609.0
openb-pod-3707,12500,57344,0,0,-1.0,1,Running,11401708,11402380,11401747.0
openb-pod-3718,12500,57344,0,0,-1.0,1,Running,11403954,11404694,11403956.0
openb-pod-3723,15400,51200,0,0,-1.0,1,Running,11404376,11407360,11404378.0
openb-pod-3728,16500,51200,0,0,-1.0,1,Running,11405819,11405889,11405824.0
openb-pod-3731,16500,51200,0,0,-1.0,1,Running,11406026,11407893,11406028.0
openb-pod-3732,16500,51200,0,0,-1.0,1,Running,11406028,11406957,11406061.0
openb-pod-3737,16500,51200,0,0,-1.0,1,Running,11407033,11410438,11407066.0
openb-pod-3743,16500,51200,0,0,-1.0,1,Running,11410673,11412942,11410706.0
openb-pod-3746,32000,49152,0,0,-1.0,2,Running,11411490,11411664,11411492.0
openb-pod-3748,32000,49152,0,0,-1.0,2,Running,11412186,11412330,11412190.0
openb-pod-3749,32000,49152,0,0,-1.0,2,Running,11412186,11412330,11412189.0
openb-pod-3762,16500,51200,0,0,-1.0,1,Running,11414652,11423204,11414686.0
openb-pod-3764,16500,51200,0,0,-1.0,1,Running,11414701,11414810,11414737.0
openb-pod-3781,12500,57344,0,0,-1.0,1,Running,11416461,11417402,11416497.0
openb-pod-3830,8000,30517,0,0,-1.0,2,Running,11431909,11434045,11431911.0
openb-pod-3840,32000,49152,0,0,-1.0,2,Running,11436502,11436654,11436504.0
openb-pod-3846,32000,49152,0,0,-1.0,2,Running,11438102,11438251,11438107.0
openb-pod-3847,32000,49152,0,0,-1.0,2,Running,11438102,11438251,11438104.0
openb-pod-3869,16000,31250,0,0,-1.0,1,Running,11458098,11458340,11458102.0
openb-pod-3871,32000,49152,0,0,-1.0,2,Running,11460295,11460446,11460298.0
openb-pod-3872,32000,49152,0,0,-1.0,2,Running,11460295,11460476,11460299.0
openb-pod-3873,32000,49152,0,0,-1.0,2,Running,11460295,11460446,11460298.0
openb-pod-3874,8000,30517,0,0,-1.0,2,Running,11460968,11480441,11460968.0
openb-pod-3875,8000,30517,0,0,-1.0,2,Running,11460976,11480442,11460976.0
openb-pod-3876,8000,30517,0,0,-1.0,2,Running,11460992,11480387,11460992.0
openb-pod-3885,15400,51200,0,0,-1.0,1,Running,11465301,11466970,11465333.0
openb-pod-3886,8000,62500,0,0,-1.0,1,Running,11465776,11466102,11465777.0
openb-pod-3905,15400,51200,0,0,-1.0,1,Running,11469533,11469669,11469565.0
openb-pod-3922,8000,15625,0,0,-1.0,1,Running,11472828,11473014,11472829.0
openb-pod-3949,32000,49152,0,0,-1.0,2,Running,11484588,11484833,11484592.0
openb-pod-3950,32000,49152,0,0,-1.0,2,Running,11484589,11484833,11484598.0
openb-pod-3953,32000,49152,0,0,-1.0,2,Running,11485271,11485537,11485276.0
openb-pod-3991,15400,51200,0,0,-1.0,1,Running,11495369,11496647,11495373.0
openb-pod-4001,12500,57344,0,0,-1.0,1,Running,11498311,11500929,11498351.0
openb-pod-4002,12500,57344,0,0,-1.0,1,Running,11498319,11500881,11498322.0
openb-pod-4003,12500,57344,0,0,-1.0,1,Running,11498585,11498646,11498587.0
openb-pod-4046,8000,30517,0,0,-1.0,2,Running,11507744,11510657,11507744.0
openb-pod-4053,8000,31250,0,0,-1.0,1,Running,11509398,11509442,11509399.0
openb-pod-4058,8000,30517,0,0,-1.0,2,Running,11510007,11510300,11510010.0
openb-pod-4062,12500,57344,0,0,-1.0,1,Running,11510482,11512070,11510485.0
openb-pod-4066,12500,57344,0,0,-1.0,1,Running,11512225,11512547,11512258.0
openb-pod-4067,12500,57344,0,0,-1.0,1,Running,11513616,11513836,11513621.0
openb-pod-4068,12500,57344,0,0,-1.0,1,Running,11513617,11514735,11513621.0
openb-pod-4069,12500,57344,0,0,-1.0,1,Running,11513625,11514886,11513658.0
openb-pod-4117,16000,31250,0,0,-1.0,1,Running,11544404,11544560,11544408.0
openb-pod-4118,16000,31250,0,0,-1.0,1,Running,11544404,11544827,11544408.0
openb-pod-4123,8000,30517,0,0,-1.0,2,Running,11547221,11567058,11547221.0
openb-pod-4124,8000,30517,0,0,-1.0,2,Running,11547226,11560445,11547226.0
openb-pod-4125,8000,30517,0,0,-1.0,2,Running,11547243,11567059,11547244.0
openb-pod-4133,8000,30517,0,0,-1.0,2,Running,11551396,11567001,11551396.0
openb-pod-4144,12500,57344,0,0,-1.0,1,Running,11556813,11557292,11556817.0
openb-pod-4145,32000,49152,0,0,-1.0,2,Running,11556874,11557032,11556880.0
